,Unnamed: 0,neg_prob,pos_prob,neg_vader,neu_vader,pos_vader,sentence,dict,identifier,sentiment,only pos or neg
207,207,0.990888216844388,0.009111783155612613,0.162,0.631,0.207,I'm also not currently on any meds and when I was given a low-dose anti-psychotic (Quetiapine) instead of anti-depressants I felt best but the weight gain was brutal.,pobj,-1,neu_vader,pos_vader
208,208,0.9999851995011618,1.4800498850208402e-05,0.0,0.674,0.326,I got on meds and things got better.,pobj,-1,neu_vader,pos_vader
209,209,0.9999935336581331,6.466341874959507e-06,0.11199999999999999,0.612,0.276,"My ""support system"" is no help they just ask me ""are you taking your medication?""",dobj,-1,neu_vader,pos_vader
210,210,0.9988758010527856,0.001124198947230792,0.091,0.909,0.0,"I think this means trying meds again and becoming the zombie again, the zombie who still hallucinates... have to give it a shot I guess even though between my heart conditions and reactions/allergies it is really a dangerous thing.",dobj,-1,neu_vader,neg_vader
213,213,0.9999963698683006,3.6301317100710367e-06,0.11800000000000001,0.818,0.064,"Thinking back to this I realize why she reacted so bad...My grandma has paranoid schizophrenia and when she's off her medicine she really does start doing some bat shit crazy stuff, but here I was calmly explaining to the doctor that I thought I was schizophrenic.",pobj,-1,neu_vader,neg_vader
214,214,0.9999528285123764,4.717148762524927e-05,0.0,0.759,0.24100000000000002,My mom is with us and since I'm agreeing and i'm so calm and everything she says it's okay and I'll take the medicine at home.,dobj,-1,neu_vader,pos_vader
215,215,0.999948015602618,5.198439738311193e-05,0.20800000000000002,0.792,0.0,I'll stop taking the medicine and if I hear and voices or get paranoid I'll start it again immediately.,dobj,-1,neu_vader,neg_vader
216,216,0.9999610752375384,3.892476244664929e-05,0.331,0.669,0.0,"Well...I stop the medicine and it's been 3 years, and I've been completely fine.No paranoia no more delusions.",dobj,-1,neu_vader,neg_vader
217,217,0.9999248851892696,7.51148107406713e-05,0.0,1.0,0.0,I've been living at home going to school since starting the medicine.,dobj,-1,neu_vader,pos_vader
218,218,0.9999774574518424,2.2542548170979605e-05,0.12,0.696,0.184,I was thinking about how much better everything has gotten since I stopped the medicine.,dobj,-1,neu_vader,pos_vader
219,219,0.9992765339037496,0.0007234660962670045,0.23,0.706,0.064,"I agreed to just take the medicine and go home, later that day the mood swings have completely stopped and I'm back to my normal depressed sarcastic self.",dobj,-1,neu_vader,neg_vader
220,220,0.9999772306250744,2.276937492076029e-05,0.161,0.8390000000000001,0.0,"I have the medicine with me, but I'm unsure if I should start taking it again?",dobj,-1,neu_vader,neg_vader
221,221,0.9926447038215764,0.0073552961784103,0.033,0.9670000000000001,0.0,"Over the years, she saw a psychiatrist (who she saw for at least ten years before stopping, but recently just started seeing again) and has been on many different kinds of medications including Lithium, Topamax, Ambien, Seroquel, Lamictal, and Depakote.",pobj,-1,neu_vader,neg_vader
222,222,0.9479347727357696,0.05206522726423436,0.0,0.8540000000000001,0.146,She was on a good streak for a while - one of her meds was working really well and she seemed to be as close to normal as I had seen her since I was probably 6 years old.,pobj,-1,neu_vader,pos_vader
223,223,0.9999234328320409,7.656716797257998e-05,0.094,0.9059999999999999,0.0,"When I forget to take my medication I hear myself talking to me, but it's not me.",dobj,-1,neu_vader,neg_vader
224,224,0.9795243869507664,0.02047561304921517,0.113,0.887,0.0,"I am currently on several medications not related to schizophrenia, overall I take 6 pills a day which has proven to be a pain to get them all to work accordingly together.",pobj,-1,neu_vader,neg_vader
225,225,0.9917298119987809,0.008270188001209395,0.035,0.934,0.032,"I have spent about a year and a half trying to figure out what medication for schizophrenia would work for me as well as work with the line of medicines I already take, after going through several that did not work / required me to switch another medication to a new one that wouldn't work I have decided the struggle of figuring these things out is not something I can handle anymore.",dobj_pobj,-1,neu_vader,neg_vader
226,226,0.984255563803723,0.01574443619626081,0.038,0.812,0.15,"I don't want any advice on medications, however I would like a bit of insight regarding things that other people do to calm them or remind themselves that it is not reality.",pobj,-1,neu_vader,pos_vader
227,227,0.9978864742706999,0.002113525729295041,0.162,0.784,0.054000000000000006,He thinks my mom ( who has been helping him this whole time and dealing with all his med and appointments) is dosing him with his pain medication he takes for his rsd ( a chronic pain disorder).,pobj,-1,neu_vader,neg_vader
228,228,0.9997976798075692,0.00020232019244919303,0.106,0.894,0.0,In the last few years it's obvious he has started using street drugs and stopped taking medication.,dobj,-1,neu_vader,neg_vader
229,229,0.9998884664664188,0.0001115335335911132,0.0,1.0,0.0,"I've been hearing my mother call my name, my brother who doesn't live here talking to me; I've even had two conversations with people who weren't even there after I took my medication.",dobj,-1,neu_vader,pos_vader
230,230,0.9938578817569884,0.006142118243004843,0.11800000000000001,0.7709999999999999,0.111,"And now I can't shake the feeling they have to tell me something very important and I can't hear them with the meds so I have to stop, just for a little while.",pobj,-1,neu_vader,neg_vader
231,231,0.9999715071349492,2.849286506802417e-05,0.174,0.826,0.0,"I just wanna hear what they have to say, determine if it's bullshit, then get back on my normal medications.",pobj,-1,neu_vader,neg_vader
232,232,0.9999774835562912,2.2516443705500384e-05,0.0,1.0,0.0,I need to know how long to be off meds.,pobj,-1,neu_vader,pos_vader
234,234,0.9993500682537696,0.0006499317462229768,0.16399999999999998,0.718,0.11800000000000001,"I am 100% sure, however I have not been to see anyone yet out of fear of medication.",pobj,-1,neu_vader,neg_vader
235,235,0.9999901162623236,9.883737691626724e-06,0.293,0.7070000000000001,0.0,Also telling me my medicine will leave me comatose and when I am how I will be raped.,dobj,-1,neu_vader,neg_vader
236,236,0.9984394456169008,0.0015605543830896893,0.0,1.0,0.0,"We took him to a psychologist, and he was on medication for a while.",pobj,-1,neu_vader,pos_vader
238,238,0.9998379537408802,0.00016204625912937605,0.055,0.875,0.07,"My dad stopped the medication (after convincing the psychologist, and getting her permission) Symptoms started reappearing, but my dad insisted he had it under control.",dobj,-1,neu_vader,pos_vader
239,239,0.9961174130521931,0.0038825869478039095,0.0,0.867,0.133,That man only managed to recover by accepting the holes in his reasoning and trying medication for a week.,dobj,-1,neu_vader,pos_vader
240,240,0.9999654471872106,3.4552812773307665e-05,0.0,1.0,0.0,He’s been on meds for 4 years now.,pobj,-1,neu_vader,pos_vader
241,241,0.9998997091681804,0.00010029083183376634,0.079,0.9209999999999999,0.0,"My mom insists that he needs to take medications (something that I think we should hold off on proposing) Every time my mom brings this up, he grows incredibly aggressive, and says he’ll immediately file for divorce and leave.",dobj,-1,neu_vader,neg_vader
242,242,0.9999298625516628,7.013744833153735e-05,0.0,1.0,0.0,She had the nerve to ask me if I'd been taking my medication.,dobj,-1,neu_vader,pos_vader
243,243,0.9998177070500888,0.00018229294990657318,0.2,0.63,0.17,Yes I´m on meds and in a hospital so don´t worry too much.,pobj,-1,neu_vader,neg_vader
244,244,0.9974799723401218,0.002520027659872452,0.0,1.0,0.0,"I've been forgetting to take my medication lately, and I'm starting to feel the effects of it.",dobj,-1,neu_vader,pos_vader
245,245,0.9999897678485938,1.0232151422236052e-05,0.0,1.0,0.0,Does anyone have suggestions on how to take my medication regularly?,dobj,-1,neu_vader,pos_vader
246,246,0.9997598013983175,0.00024019860168952726,0.146,0.755,0.099,"I decided well if it somewhat works then I should continue taking the medication, even if I'm suffering from akathesia.",dobj,-1,neu_vader,neg_vader
247,247,0.9999371209461428,6.287905385176337e-05,0.0,1.0,0.0,I can't even take my own medications because they lock it from me.,dobj,-1,neu_vader,pos_vader
248,248,0.9999735441753936,2.645582461400696e-05,0.0,1.0,0.0,He's not currently on any medication.,pobj,-1,neu_vader,pos_vader
249,249,0.9999391150142984,6.088498568522245e-05,0.361,0.639,0.0,He doesn't want medication but I think he desperately needs it.,dobj,-1,neu_vader,neg_vader
251,251,0.9995967770670584,0.0004032229329447189,0.32299999999999995,0.677,0.0,"- He takes medication, but neglects it from time to time.",dobj,-1,neu_vader,neg_vader
252,252,0.9999272032234632,7.27967765193931e-05,0.0,1.0,0.0,I also know he isn't taking any medication... And that he's now homeless.,dobj,-1,neu_vader,pos_vader
253,253,0.99995222363808,4.77763619350387e-05,0.0,0.69,0.31,How can I help him take his medication?,dobj,-1,neu_vader,pos_vader
254,254,0.9998219582806898,0.00017804171929847548,0.0,0.792,0.20800000000000002,I love him with all my heart and I know all he needs is to stay on his meds.,pobj,-1,neu_vader,pos_vader
255,255,0.999873690898342,0.00012630910164089363,0.0,0.846,0.154,But now I'm not on the meds any more and it's pretty much impossible for me to anything school related.,pobj,-1,neu_vader,pos_vader
256,256,0.9997590456665642,0.00024095433344230562,0.0,1.0,0.0,"I am a genetic time-bomb, im on meds, and HELLO?",pobj,-1,neu_vader,pos_vader
257,257,0.9990876653129738,0.0009123346870218654,0.076,0.924,0.0,"The study: http://archpsyc.jamanetwork.com/article.aspx?articleid=210554

A small excerpt from the abstract:

&gt; **Context**:  The use of antipsychotic medication for the prevention of psychotic disorders is controversial.",pobj,-1,neu_vader,neg_vader
258,258,0.9996272125719236,0.00037278742808252816,0.0,0.775,0.225,Since I got off my medications it has gotten a billion times better.,dobj,-1,neu_vader,pos_vader
260,260,0.9993476994286844,0.0006523005713169384,0.0,1.0,0.0,I went off my meds for a week before taking a few tests for entrance to Mensa.,pobj,-1,neu_vader,pos_vader
261,261,0.9998670978241168,0.00013290217590010008,0.057999999999999996,0.846,0.096,"I had to go off the meds because on the meds, I feel like I'm running in mud when I try to think on real tough stuff.",pobj,-1,neu_vader,pos_vader
262,262,0.9999548206338252,4.5179366189407975e-05,0.0,1.0,0.0,I've read it on and off my meds.,pobj,-1,neu_vader,pos_vader
263,263,0.9952070626702976,0.004792937329687684,0.0,0.871,0.129,"It's clear as day off my meds but on them, I need to break up the sentence into pieces, then form those pieces into a whole.",dobj,-1,neu_vader,pos_vader
264,264,0.9992659355170574,0.0007340644829238971,0.0,1.0,0.0,"On the meds though, I can just sit, and chill, and have a conversation.",pobj,-1,neu_vader,pos_vader
266,266,0.9999430662260244,5.693377397489812e-05,0.0,0.8590000000000001,0.141,"Obviously none of you know me from adam, but I was wondering if any of you out there have successfully gotten off your medication and returned to a state of normalcy!",pobj,-1,neu_vader,pos_vader
267,267,0.9991989388721868,0.0008010611278039122,0.0,1.0,0.0,"I've worked with my doc on changing my meds around, going to therapy once a week, practicing yoga and medication, and practicing coping skills.",dobj_conj,-1,neu_vader,pos_vader
268,268,0.9998482744971312,0.0001517255028705345,0.303,0.584,0.113,He supposedly had severe ADHD so bad that he was on the most powerful medication and it wasn't helping him.,pobj,-1,neu_vader,neg_vader
269,269,0.99624893054751,0.003751069452476881,0.062,0.7759999999999999,0.162,"He had all types of medications including SSRIs, anxiety med, ADHD medicine, but it seemed to only help a bit.",pobj_conj,-1,neu_vader,pos_vader
270,270,0.9995113437847586,0.0004886562152223711,0.0,0.833,0.16699999999999998,He wont even talk to a shrink and he certainly wont take any medication.,dobj,-1,neu_vader,pos_vader
271,271,0.9932955108801736,0.006704489119833101,0.053,0.748,0.198,"I should add that he did get formally diagnosed a few months after he admitted to the hallucinations and that he was on some sort of medication for awhile but stopped it pretty quickly because he felt ""like a zombie"".",pobj,-1,neu_vader,pos_vader
273,273,0.9933929368737516,0.00660706312623055,0.0,0.9279999999999999,0.07200000000000001,he has gone off his meds in the past and been admitted to a hospital after having a breakdown in public.,dobj,-1,neu_vader,pos_vader
274,274,0.992436738056922,0.007563261943090228,0.0,1.0,0.0,in the past i've only ever discussed these issues after the fact when he has been back on his meds for a while.,pobj,-1,neu_vader,pos_vader
275,275,0.9999206632589428,7.933674104178237e-05,0.0,0.855,0.145,is it ok for me to ask if he has been taking his meds?,dobj,-1,neu_vader,pos_vader
